j,# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
3024218,01/09/2022 06:40:36,Class A,230352000,57.797202,10.822655000000001,Under way using engine,0.0,14.0,118.7,120.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3024934,01/09/2022 06:40:41,Class A,230352000,57.79701800000001,10.823298,Under way using engine,0.0,14.0,117.5,120.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3025854,01/09/2022 06:40:48,Class A,230352000,57.79684,10.823947,Under way using engine,0.0,14.0,118.0,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3026655,01/09/2022 06:40:53,Class A,230352000,57.796653000000006,10.824589999999999,Under way using engine,0.0,14.0,118.0,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3027452,01/09/2022 06:40:59,Class A,230352000,57.79646999999999,10.825233,Under way using engine,0.0,14.0,118.3,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3028356,01/09/2022 06:41:06,Class A,230352000,57.796252,10.825982000000002,Under way using engine,0.0,14.0,118.4,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3029091,01/09/2022 06:41:12,Class A,230352000,57.796096999999996,10.826516999999999,Under way using engine,0.0,14.0,118.6,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3029981,01/09/2022 06:41:18,Class A,230352000,57.795908,10.827158,Under way using engine,0.0,14.0,118.7,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3030713,01/09/2022 06:41:23,Class A,230352000,57.795722,10.8278,Under way using engine,0.0,14.0,118.4,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3031527,01/09/2022 06:41:29,Class A,230352000,57.795538,10.828445,Under way using engine,0.0,14.0,118.2,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3032452,01/09/2022 06:41:36,Class A,230352000,57.795352,10.829089999999999,Under way using engine,0.0,14.0,118.3,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3033205,01/09/2022 06:41:41,Class A,230352000,57.795165000000004,10.829732,Under way using engine,0.0,14.0,118.7,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3034125,01/09/2022 06:41:48,Class A,230352000,57.794978,10.830373,Under way using engine,0.0,14.1,118.7,123.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3034946,01/09/2022 06:41:53,Class A,230352000,57.794782999999995,10.831012,Under way using engine,0.0,14.1,119.4,123.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3035740,01/09/2022 06:41:59,Class A,230352000,57.794588,10.831647,Under way using engine,0.0,14.0,119.7,123.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3036718,01/09/2022 06:42:06,Class A,230352000,57.79436,10.832383,Under way using engine,0.0,14.0,120.5,123.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3037449,01/09/2022 06:42:12,Class A,230352000,57.794197,10.832908,Under way using engine,0.0,14.0,120.6,123.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3038353,01/09/2022 06:42:18,Class A,230352000,57.79399300000001,10.833537,Under way using engine,0.0,14.1,120.4,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3039078,01/09/2022 06:42:23,Class A,230352000,57.7938,10.834172,Under way using engine,0.0,14.1,119.9,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3039915,01/09/2022 06:42:29,Class A,230352000,57.793602,10.834805000000001,Under way using engine,0.0,14.1,120.3,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3040854,01/09/2022 06:42:36,Class A,230352000,57.793406999999995,10.83544,Under way using engine,0.0,14.1,119.7,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3041589,01/09/2022 06:42:41,Class A,230352000,57.793212,10.836077000000001,Under way using engine,0.0,14.1,120.0,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3042514,01/09/2022 06:42:48,Class A,230352000,57.793013,10.83671,Under way using engine,0.0,14.1,120.2,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3043328,01/09/2022 06:42:53,Class A,230352000,57.792815000000004,10.837342999999999,Under way using engine,0.0,14.1,120.4,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3044164,01/09/2022 06:42:59,Class A,230352000,57.79261700000001,10.837975,Under way using engine,0.0,14.1,120.3,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3045091,01/09/2022 06:43:06,Class A,230352000,57.792388,10.838718,Under way using engine,0.0,14.1,120.0,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3045863,01/09/2022 06:43:12,Class A,230352000,57.792223,10.83925,Under way using engine,0.0,14.1,119.5,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3046722,01/09/2022 06:43:18,Class A,230352000,57.792037,10.839895,Under way using engine,0.0,14.1,118.8,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3047482,01/09/2022 06:43:23,Class A,230352000,57.791847,10.840538,Under way using engine,0.0,14.1,118.9,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3048413,01/09/2022 06:43:30,Class A,230352000,57.791655000000006,10.841183000000001,Under way using engine,0.0,14.1,118.8,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3049208,01/09/2022 06:43:36,Class A,230352000,57.791465,10.841827,Under way using engine,0.0,14.1,119.3,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3049939,01/09/2022 06:43:41,Class A,230352000,57.79127,10.842467,Under way using engine,0.0,14.1,119.6,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3050864,01/09/2022 06:43:48,Class A,230352000,57.79108000000001,10.843107,Under way using engine,0.0,14.1,119.3,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3051661,01/09/2022 06:43:53,Class A,230352000,57.790884999999996,10.84375,Under way using engine,0.0,14.1,119.2,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3052183,01/09/2022 06:43:57,Class A,230352000,57.790884999999996,10.84375,Under way using engine,0.0,14.1,119.2,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3052471,01/09/2022 06:43:59,Class A,230352000,57.79069499999999,10.844392,Under way using engine,0.0,14.1,119.4,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3053301,01/09/2022 06:44:05,Class A,230352000,57.7905,10.845032000000002,Under way using engine,0.0,14.2,119.5,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3054138,01/09/2022 06:44:12,Class A,230352000,57.790305000000004,10.845673,Under way using engine,0.0,14.2,119.6,123.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3055037,01/09/2022 06:44:18,Class A,230352000,57.79010699999999,10.84631,Under way using engine,0.0,14.1,119.9,123.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3055780,01/09/2022 06:44:23,Class A,230352000,57.789908,10.846948,Under way using engine,0.0,14.2,120.2,123.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3056694,01/09/2022 06:44:30,Class A,230352000,57.78971,10.847583,Under way using engine,0.0,14.1,120.4,123.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3057526,01/09/2022 06:44:36,Class A,230352000,57.789512,10.848218,Under way using engine,0.0,14.1,120.4,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3058279,01/09/2022 06:44:41,Class A,230352000,57.789313,10.848855,Under way using engine,0.0,14.2,120.2,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3059230,01/09/2022 06:44:48,Class A,230352000,57.789115,10.84949,Under way using engine,0.0,14.2,120.2,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3060051,01/09/2022 06:44:53,Class A,230352000,57.78892,10.85013,Under way using engine,0.0,14.2,119.6,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3060868,01/09/2022 06:44:59,Class A,230352000,57.788722,10.850772000000001,Under way using engine,0.0,14.2,119.7,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3061737,01/09/2022 06:45:05,Class A,230352000,57.788528,10.851413,Under way using engine,0.0,14.2,119.6,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3062566,01/09/2022 06:45:12,Class A,230352000,57.788332999999994,10.852055,Under way using engine,0.0,14.2,119.6,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3063322,01/09/2022 06:45:17,Class A,230352000,57.788168000000006,10.85259,Under way using engine,0.0,14.2,119.8,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3064292,01/09/2022 06:45:24,Class A,230352000,57.78794,10.853338,Under way using engine,0.0,14.2,119.9,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3065077,01/09/2022 06:45:30,Class A,230352000,57.787742,10.853977,Under way using engine,0.0,14.2,120.4,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3065891,01/09/2022 06:45:36,Class A,230352000,57.78754300000001,10.854614999999999,Under way using engine,0.0,14.2,120.0,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3066637,01/09/2022 06:45:41,Class A,230352000,57.787344999999995,10.855257,Under way using engine,0.0,14.2,120.3,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3067563,01/09/2022 06:45:48,Class A,230352000,57.787147,10.855897,Under way using engine,0.0,14.2,119.0,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3068430,01/09/2022 06:45:54,Class A,230352000,57.786956999999994,10.856547,Under way using engine,0.0,14.2,120.1,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3069221,01/09/2022 06:46:00,Class A,230352000,57.786753000000004,10.857183000000001,Under way using engine,0.0,14.3,119.1,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3070035,01/09/2022 06:46:05,Class A,230352000,57.786567000000005,10.857833,Under way using engine,0.0,14.2,120.5,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3070842,01/09/2022 06:46:11,Class A,230352000,57.786353000000005,10.858458,Under way using engine,0.0,14.2,120.1,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3071666,01/09/2022 06:46:17,Class A,230352000,57.786205,10.859015,Under way using engine,0.0,14.2,120.2,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3072594,01/09/2022 06:46:24,Class A,230352000,57.785959999999996,10.859742,Under way using engine,0.0,14.3,117.2,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3073413,01/09/2022 06:46:30,Class A,230352000,57.785773,10.860397,Under way using engine,0.0,14.2,120.6,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3074208,01/09/2022 06:46:36,Class A,230352000,57.78556700000001,10.861028,Under way using engine,0.0,14.2,120.9,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3074935,01/09/2022 06:46:41,Class A,230352000,57.785412,10.861575,Under way using engine,0.0,14.2,119.7,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3075882,01/09/2022 06:46:48,Class A,230352000,57.785178,10.862322,Under way using engine,0.0,14.2,119.1,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3076765,01/09/2022 06:46:54,Class A,230352000,57.784988,10.862969999999999,Under way using engine,0.0,14.2,119.5,121.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3077558,01/09/2022 06:47:00,Class A,230352000,57.78479300000001,10.863617,Under way using engine,0.0,14.3,118.4,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3078337,01/09/2022 06:47:05,Class A,230352000,57.784602,10.864267,Under way using engine,0.0,14.2,119.3,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3079112,01/09/2022 06:47:11,Class A,230352000,57.784403000000005,10.864907,Under way using engine,0.0,14.2,119.5,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3079948,01/09/2022 06:47:17,Class A,230352000,57.784243000000004,10.865447,Under way using engine,0.0,14.3,119.6,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3080940,01/09/2022 06:47:24,Class A,230352000,57.784006999999995,10.866192,Under way using engine,0.0,14.2,120.6,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3081761,01/09/2022 06:47:30,Class A,230352000,57.78380799999999,10.86683,Under way using engine,0.0,14.2,120.6,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3082553,01/09/2022 06:47:36,Class A,230352000,57.783606999999996,10.867467,Under way using engine,0.0,14.2,120.5,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3083261,01/09/2022 06:47:41,Class A,230352000,57.783438000000004,10.868,Under way using engine,0.0,14.2,120.6,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3084275,01/09/2022 06:47:48,Class A,230352000,57.783168,10.868848,Under way using engine,0.0,14.2,120.3,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3085068,01/09/2022 06:47:54,Class A,230352000,57.783003,10.869387,Under way using engine,0.0,14.3,119.7,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3085922,01/09/2022 06:48:00,Class A,230352000,57.782805,10.870028,Under way using engine,0.0,14.2,120.1,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3086747,01/09/2022 06:48:05,Class A,230352000,57.78260699999999,10.870667999999998,Under way using engine,0.0,14.2,120.1,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3087534,01/09/2022 06:48:11,Class A,230352000,57.782408,10.871312,Under way using engine,0.0,14.3,120.1,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3088376,01/09/2022 06:48:17,Class A,230352000,57.782244999999996,10.871847,Under way using engine,0.0,14.3,120.3,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3089382,01/09/2022 06:48:24,Class A,230352000,57.782008,10.872592,Under way using engine,0.0,14.3,120.1,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3090211,01/09/2022 06:48:30,Class A,230352000,57.781813,10.873238,Under way using engine,0.0,14.3,119.5,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3091013,01/09/2022 06:48:36,Class A,230352000,57.781615,10.873883,Under way using engine,0.0,14.3,119.8,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3091737,01/09/2022 06:48:41,Class A,230352000,57.781452,10.874422000000001,Under way using engine,0.0,14.3,119.5,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3092747,01/09/2022 06:48:48,Class A,230352000,57.781192000000004,10.875287,Under way using engine,0.0,14.3,119.0,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3093586,01/09/2022 06:48:54,Class A,230352000,57.781031999999996,10.875828,Under way using engine,0.0,14.3,119.2,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3094397,01/09/2022 06:49:00,Class A,230352000,57.780837,10.876472999999999,Under way using engine,0.0,14.3,119.7,122.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3095164,01/09/2022 06:49:05,Class A,230352000,57.780638,10.877117,Under way using engine,0.0,14.3,119.9,123.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3095963,01/09/2022 06:49:11,Class A,230352000,57.780437,10.877758,Under way using engine,0.0,14.3,120.5,123.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3096584,01/09/2022 06:49:15,Class A,230352000,57.780303,10.878186999999999,Under way using engine,,14.3,120.0,124.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3096762,01/09/2022 06:49:17,Class A,230352000,57.780273,10.878293,Under way using engine,,14.3,119.5,124.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3097135,01/09/2022 06:49:20,Class A,230352000,57.780173,10.87862,Under way using engine,,14.3,119.1,125.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3097405,01/09/2022 06:49:22,Class A,230352000,57.780108,10.878835,Under way using engine,,14.3,119.4,126.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3097994,01/09/2022 06:49:26,Class A,230352000,57.779975,10.87926,Under way using engine,,14.3,121.0,127.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3098250,01/09/2022 06:49:28,Class A,230352000,57.779903000000004,10.879468,Under way using engine,,14.2,121.6,127.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3098561,01/09/2022 06:49:30,Class A,230352000,57.779832999999996,10.879677000000001,Under way using engine,0.0,14.2,122.0,128.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3098822,01/09/2022 06:49:32,Class A,230352000,57.779762,10.879885,Under way using engine,,14.2,122.3,128.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3099116,01/09/2022 06:49:34,Class A,230352000,57.779688,10.880092,Under way using engine,0.0,14.2,123.0,128.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3099410,01/09/2022 06:49:36,Class A,230352000,57.779617,10.880293,Under way using engine,0.0,14.1,123.7,128.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3099633,01/09/2022 06:49:37,Class A,230352000,57.779540000000004,10.880495,Under way using engine,0.0,14.1,124.4,129.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3099906,01/09/2022 06:49:39,Class A,230352000,57.77946800000001,10.880695,Under way using engine,0.0,14.1,124.8,129.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
3100139,01/09/2022 06:49:41,Class A,230352000,57.779430000000005,10.880794999999999,Under way using engine,0.0,14.1,124.8,129.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
